hotel_id,hotel_category,hotel_name_length,hotel_description_length,hotel_photos_qty
e77130e8f6e719fae5fe7e03e8b1be7b,15,44.0,180.0,1.0
c1fd1487d78cba0714a4da89e5c817a0,11,38.0,1225.0,1.0
568a44eb6405b017e2418f53c1f40cca,35,47.0,306.0,1.0
d06e54c78f6fa4583687c8fb5d5bb43f,73,48.0,727.0,5.0
a5e7fe19c5c65ecd0058e9aac694a7de,2,36.0,246.0,1.0
f86e4eb5d0f928534667ab63f7142eda,11,55.0,595.0,1.0
8474a67041fb052e56b1a589dce898d7,65,31.0,140.0,1.0
99ca4e0634bb63174ec2cfdead883ab6,45,52.0,868.0,3.0
89d02450459312d48fc840f24f5af2b7,58,56.0,863.0,1.0
71681be1b35ce57c3fc66a9e53c06b02,1,56.0,1502.0,3.0
a9853bc98764f42316d02351f39d927d,69,49.0,1060.0,1.0
a296a509b3c2e047a4ad652264a81631,18,59.0,1072.0,3.0
47c8b7aebba33787ceb34103ae423b42,73,50.0,1063.0,3.0
c628e44d19db432762a00942ecc514b7,29,50.0,465.0,1.0
fe06981d16b0daf6f97bef3bcbd089e9,29,47.0,557.0,1.0
f10108fba24af9fb50ba534bc02d345f,34,52.0,401.0,10.0
4d0332a0c8a0a66f87700baba5b58e27,65,27.0,406.0,4.0
245d3b295d0544f988bccb4503d9d43d,27,51.0,489.0,2.0
377dd78aace6d070fc48cc88b74d57e3,28,55.0,556.0,1.0
59010a65c7901cd7656459ee8822c8d3,38,59.0,382.0,3.0
3c1b85c9cb002028d5c30302f36e15f4,,,,
750bd92cedf636c6f5bd3558ca5d414f,7,60.0,528.0,6.0
1472828246e899ee223b9e62775f3138,2,31.0,396.0,3.0
29b57995fa4b279dc0dcf3ddb9d79137,6,60.0,431.0,3.0
eb8282009c48e5587b1d07b31b39ebeb,18,52.0,1608.0,4.0
446775b8e52583329eaebd38ad8a3475,38,60.0,2579.0,3.0
46eab8a71b6379557042e7980421ad79,11,60.0,463.0,1.0
f0c3f3faca61891ff70077fac6b10125,65,36.0,1285.0,4.0
770efe80cf86a6a079595eb3cbe3aa85,73,45.0,459.0,1.0
88bf9fd09b2fca94afa422e5bd0a94fa,29,47.0,384.0,1.0
904dbc13631313f7ba9d07ba03e6c239,69,55.0,891.0,1.0
e4293050cc41413194bb19018ca97302,63,45.0,266.0,1.0
c02376872d8bab620c55cf69c0a81b54,19,57.0,2066.0,1.0
c9047266b778d9f440c63dc349043424,20,60.0,327.0,1.0
d92dba9a93f38260dceb98384d3f50f2,6,53.0,214.0,4.0
027e72750aea66afd594f9dc10b1f4a5,45,57.0,427.0,1.0
1900b9deea127a2a7b79fd672e757f33,63,39.0,383.0,1.0
56b0bfc1efbadc25aa3fb9640ec8e986,7,60.0,1256.0,1.0
11269c45b2b88f67464f5c3f61591353,28,60.0,298.0,1.0
8434cb4ebee091b3222d6faa268ecc8a,35,48.0,2276.0,4.0
3ac71650982c2c6fcbe77f7c3fc384cd,28,52.0,206.0,1.0
6efec92f2c1b2d46c8cb316c3b74fec3,65,51.0,618.0,1.0
931b760ea779cf29eb3c57c87b31d25e,10,27.0,609.0,2.0
5ec20a635b17b56fb4ce65bc0b626443,11,57.0,1291.0,1.0
60db30aac7da9de55d381d376c4a2ac1,73,37.0,2613.0,1.0
9dc22fdcbfdce64ffef671efdd9c8377,19,55.0,364.0,1.0
e3c9e25763c6d87dcf58988d11aace15,40,23.0,183.0,1.0
14bb7d33af01769bb3f33b9801fec06f,11,55.0,214.0,1.0
9f30331671548dda66e86c0d548acd14,69,63.0,406.0,2.0
d76b5a0e7d780dc4733887624b5655a9,38,53.0,264.0,2.0
d7362c5da1b6bc61f7d119108a60a2b8,37,57.0,999.0,10.0
f2611c3d1e8edb877193581206bcfdc0,69,28.0,829.0,1.0
b2f6c41bb8be865cbecdc0289c8cd78f,2,57.0,596.0,1.0
e7aeb1f57dd83aae171dec38a735e7f8,6,48.0,1950.0,3.0
e2a8bf8080d2d10b27c788f25ce10487,38,60.0,1197.0,4.0
53db64dacc4562ba3aa5247a3fbd41bb,28,40.0,702.0,1.0
3cbd30ef16904cff16b42f56bfaec92c,6,57.0,650.0,2.0
52638cb5e59cea1637da006cc775cbb3,71,37.0,825.0,1.0
881c5a06f79cf072ff7d7cb1699744aa,7,46.0,925.0,1.0
6f0ba449bea875425d18c8815bcf4391,32,58.0,2375.0,5.0
35cd38eabdf07eb6dd04bdda90084508,65,37.0,813.0,2.0
627089df0a46b54211b77ac7c9a13af7,69,52.0,517.0,1.0
e72f6fb33a53aff8b978ebb7568957dc,10,43.0,525.0,4.0
cba8948397a3d7d52adc4e57ef623983,28,40.0,583.0,1.0
a90c32c4a2ce98ee3a9edaa528ea6aa4,16,57.0,1024.0,7.0
92d5df893f332706340af106f0e85c78,33,57.0,301.0,3.0
7acadc9b699411b907a7b8d1c9c660a5,38,28.0,142.0,1.0
6702efaf2e2eef7fede2d59d6fc8e7b5,38,31.0,890.0,1.0
0d726307368e3fd434702858acbb0546,16,60.0,907.0,4.0
8662f0b2a4f131cf4690ca6cbc8edd26,33,57.0,737.0,1.0
d08f9e14bc4545abf760d0e57e7f9bef,17,47.0,1017.0,1.0
146b3386b75159f74dce2524e0245c6a,17,43.0,623.0,1.0
a0f9225cc20f494dc137cdd63834cc3d,,,,
c3af4ddede9c14fc789a374333ac889b,17,28.0,682.0,1.0
cf5b54211dbea82fb80a7097e685b988,7,13.0,781.0,2.0
9de36e8a693a83e4bc79dd0d044f05bc,38,59.0,734.0,4.0
dee4e71cbaefc14935c5e34aec6c5358,7,60.0,733.0,1.0
b6f525729129e08953ed6cfd0699a32f,14,36.0,1538.0,1.0
28d7783b530d6678cecca5716717fcac,11,49.0,85.0,1.0
70c85e906b1f062bde1e8316a4667e58,50,58.0,1135.0,1.0
b4227a0fc34582be4a6cc6448664d6e6,6,58.0,573.0,1.0
b0ad0cd0d53d6d5f12e20f9b169f20f1,6,63.0,338.0,2.0
267e1334b93a9220b1a26db262d1caf2,20,39.0,2445.0,1.0
3787aac6da72ff95077f3465ea79ae31,64,57.0,1058.0,1.0
517373ef04c130323aa69e732d38cfd6,16,50.0,907.0,4.0
21475a2002663f94203c88da04433a80,26,59.0,1476.0,2.0
7fbed9fd95b119eb7171fbfc2959ca8d,69,46.0,210.0,2.0
b6df2e779bdeffeb68244fe149fdcc44,17,56.0,374.0,5.0
e5ac24fc2a1daee8924d571e2f5577f9,6,63.0,910.0,2.0
ca8d517a067869b6b6543ded02ca56d6,14,59.0,265.0,1.0
443e5371765ffc4d6a63940cd00d32f9,10,44.0,174.0,3.0
a5995ae5c8208a63b913f5b952758d88,11,30.0,235.0,1.0
559710f4dd234b9c7918dd430b8eaa48,11,38.0,413.0,1.0
1a7118b0c233a35617ec2830bfbce14d,52,30.0,590.0,6.0
7885851114e4f6f5f0d929fb9f6733e1,6,60.0,281.0,2.0
1ced381362760c476bec9de53ff17358,6,63.0,254.0,2.0
30ddbadf0aaa7203f45880d760df6af5,69,49.0,832.0,1.0
bcfbd6c6b49ed47d4cf9b178c9fdc90b,6,47.0,894.0,1.0
15de0f9ab2c103fc57fb82f47adc75c2,18,57.0,1368.0,4.0
14aa8d93dad96745a9230bfa2483416c,7,57.0,2104.0,1.0
0ed0b0afcc0b471806eeda9851844117,28,57.0,300.0,1.0
b9d71f1d1d7168dd7a0428789e2d5ef1,38,37.0,605.0,1.0
1cf9db8bcdf8c7e50f8f4d450a6163f2,50,37.0,92.0,2.0
40306d114d501700a838b5ff6f5d729e,33,52.0,339.0,1.0
9ea94cc9fb50cc589ed65e2fa5da9610,29,54.0,424.0,2.0
dba31973edd059ada998d699b7f9e962,6,31.0,215.0,1.0
09fb70b465f80301ad0a9feedc8415b7,27,53.0,1258.0,6.0
5d9610f292c313d5c861cedc9d1ff2bc,29,57.0,679.0,2.0
4014c3ca693a51c4d5362edd49480552,38,56.0,167.0,3.0
0562915e8223780cd142b8dc26d446a6,28,52.0,244.0,1.0
31285bc62af798b89f6650d23f90e564,7,58.0,896.0,3.0
43153c06cf1f6ee22d0feafcf8d34ca4,2,50.0,144.0,2.0
e3a8a4561f10833aad462106d3353d7a,7,39.0,1178.0,1.0
f490d0af749ce30a53568479e9addf53,11,48.0,282.0,5.0
8a57dcc1f0a7bd262cd2e604194c6f20,15,35.0,807.0,3.0
089310c5e6c441e69688612877fc7456,69,38.0,1137.0,1.0
fb38934fe55f574024fe1d702475368d,29,55.0,569.0,5.0
54057b66c1cfcb6ff58e2fdbf1cac291,11,52.0,1232.0,2.0
8789bd8cb6deaca58d30e84e2fd4fd9f,47,60.0,1226.0,5.0
c88ce9a6b0dd0d279769f9f6806e8f81,19,55.0,1009.0,1.0
628f3d9680db59c20a4d80c221f5fea1,7,48.0,2718.0,1.0
63a1f95d11561f03ec3e76c1417a2726,11,57.0,491.0,5.0
10138dec784ec61ba63c17abb4b4009c,,,,
77e47ac905f072ea8bc2fa7b1f898742,69,37.0,237.0,1.0
2f171f0fe8360513d90e80a0c4b0bb3f,40,34.0,185.0,1.0
cecabd706bd441cfd3af75eb66dc82bc,36,49.0,767.0,1.0
b9ca7e48d2f108d40caa77caa24dcb49,14,63.0,1541.0,2.0
1bd9bcdf95aa06a8081b24367d927910,18,61.0,915.0,2.0
ad46161b199d171cdd6bb340ddddf26f,38,51.0,2113.0,1.0
056c771887d99dfef212916374202158,28,59.0,351.0,1.0
a14af3cc3ee6bdaf940367cee0538b3e,,,,
2d8ca27cfebececcaa1a249dbea29080,19,33.0,658.0,1.0
a36b2d14860fd17a038f77d100b168ab,10,41.0,1354.0,1.0
0d1e979b8f28958a52deee6cecac8605,38,41.0,810.0,2.0
8ae73f00dff3c9e0f710fe84875fb9ce,69,60.0,1147.0,1.0
809c70af53394e915c95c9963bf2748a,28,57.0,763.0,2.0
af8b6dbabaceb115c67659d6e6082548,33,52.0,59.0,1.0
3fe356fcfaa41fd1d1e908071e6f9943,6,53.0,957.0,3.0
3d0631afdc559a57b3ebd43ce19089eb,19,58.0,791.0,4.0
f7dad30fb4dfa839e7a2f227e2d44f10,59,51.0,795.0,1.0
dc5fe3e0695de06ee56d9c524cedfce5,17,55.0,1581.0,1.0
05828948cd518088eba2750b671fa06a,18,39.0,542.0,2.0
682ee0e6ae1bdb5b137a7e5875c2fdf2,33,43.0,730.0,2.0
c69bd020f5b68d1f887b7c9309d04b62,35,60.0,262.0,1.0
76a3b1c0e4c3dbc512640481ea712c5f,17,52.0,791.0,1.0
35b7cc7ebaa5609b58b469d2fd3cf7fe,35,52.0,632.0,3.0
c3b77009d969495cc2d70376610dc3ca,28,44.0,388.0,2.0
9aacc02728b9c082f154011d3f4bd0fb,28,51.0,362.0,1.0
13ed7f93d2af1e91bb77111de130b382,28,54.0,382.0,1.0
a2dc6e701cce5431f13339b4ef9912ba,69,55.0,946.0,1.0
bcb3d2d1c4da4692dbf20de5a1f3c4e3,65,58.0,686.0,1.0
4f3868305ba6a25454b9cb2fd8cce427,65,34.0,314.0,2.0
54bbf6f7c28b34e65cfb614bd62b3592,71,44.0,478.0,1.0
1030460898ff26ed0aff6a4dc24146fe,38,59.0,325.0,2.0
1a63135ba686ac00264c094ecc3aaf1c,40,43.0,1189.0,2.0
f3bac5da77d1563e846d00bcea5a4f4f,73,56.0,405.0,1.0
efa38c3a7ab54b956a491b3b11f766f6,10,33.0,928.0,3.0
975bd4ca2d7f7c77070210671ac7a60d,32,57.0,404.0,4.0
d43df3d1b32f6ecfd92809cefda77a61,14,36.0,607.0,1.0
456347d19b0e824ddf033a3b762a9e09,19,50.0,1034.0,3.0
2f87cea29cbf4cfa3fa873bcc0293bb5,28,51.0,635.0,1.0
958d95bf8254498ad55538c56c5c5b16,29,58.0,786.0,2.0
a8093cb5ac57486531c18c9dbe2eec19,28,55.0,124.0,1.0
492c99b97a77007036a0521e6ee10253,36,50.0,528.0,4.0
acc2a79f2e9f5fb4cbf368ab9ae54053,28,54.0,385.0,1.0
6e51a771b10a6565125b0f4c7caa8b7b,29,60.0,601.0,2.0
fb19f0efe15cbbe115f552e8a106f98f,11,40.0,95.0,2.0
c4f3f21e0167a6ccc55fe9fed122ad26,33,41.0,103.0,1.0
7e051be89afa85ee625f90781e8e990b,20,57.0,224.0,6.0
7c01c1242a18219d7e396e5605e26560,,,,
e1fffb87fbf1acb5d4af7064f1ab0fbf,28,56.0,188.0,1.0
e6f59e5fdb5c3a4a3de410fcb72602e3,,,,
24fc761324362f762224aa84ad039acc,73,56.0,551.0,1.0
6a8020e6e2289b9960cdbda59a8f5cbd,11,41.0,1020.0,1.0
5283c59dd9b27bb1ba78589f959f5ff5,19,55.0,466.0,4.0
dd4d6f466dc32accc8d3abd6fb1e0f4a,69,56.0,549.0,5.0
162eecf1c7f3db5a53124ce940a0950f,37,57.0,433.0,1.0
794f114d8800f55296251f907805e46e,32,53.0,408.0,5.0
67c766a3381fd16108e4a1d3ecbda181,69,42.0,636.0,1.0
45b7eda897d5a26fb78c5e93f42eccbe,36,50.0,449.0,1.0
188ccb151b12d129ee264abd2128c3d2,11,55.0,1589.0,4.0
6878b787e4af6cff7da298a105818dce,18,55.0,1158.0,2.0
fc5beb564d6c632cac81f6e31d9c9f06,69,46.0,677.0,2.0
ca4485a7bf6e0c53e657869aed412277,2,63.0,292.0,3.0
14e1b030de345ed740f81d6d7097c754,28,53.0,588.0,1.0
1e2c0a01ea544754fddeed093399fcfc,38,63.0,249.0,6.0
fe4ed73ad93ecbca2ce7c8d2797d29d3,11,40.0,373.0,2.0
e98422039c388f144a0b16f5516b4473,7,57.0,1293.0,1.0
1519cf74354784255b2b374cd623b073,29,56.0,784.0,2.0
70b7ce1138ac35678432d1e5ff29169f,69,25.0,1018.0,3.0
8deb3da0b2420e52ddb3a3dfe463b32c,71,58.0,351.0,3.0
b366c7e28f13327dfe23e44bcf966914,17,46.0,1075.0,1.0
5366ce6bd914570ae8fb084217a15ddf,18,55.0,1000.0,7.0
efdb771dca6de2929c41722dc14e0848,7,32.0,397.0,2.0
3d4991cc21e7ec0a775239402f45ae34,18,48.0,279.0,1.0
0908c75911c93d86150c1d0960b62342,33,49.0,192.0,1.0
9ab3c941ee5980acf8bc0dee8ab8bd6c,73,56.0,1001.0,3.0
dd6b0e07a858c761e41abc8ec8c5f4a2,69,60.0,920.0,4.0
47aabd6cc2b47dbc6be05e5bdf7ad80a,69,41.0,1322.0,2.0
a832b7c65930e8f0b0fd08e9e8522269,38,58.0,818.0,6.0
e871186240363cd2e850805a148492a9,28,55.0,702.0,1.0
4b14c5b79353f7abea306edb72f1e0c6,28,39.0,161.0,2.0
5e42f00d4170f63e2c37d558187e3101,4,60.0,216.0,3.0
92420391bbd2c7ae22e2dcd590f679e6,19,20.0,444.0,1.0
f6a9859bfebd242f5f03fe1585953107,14,54.0,555.0,3.0
5624a28cb29c6566a7b321301cb912a0,69,41.0,258.0,2.0
e4334769dc0abe871ee3c7abc39351b1,7,56.0,329.0,2.0
4dd53a801716c8a3a2cf51f35fa1c4de,29,60.0,521.0,4.0
b0bc5cd24808bcb35e318c149a47db56,73,31.0,391.0,1.0
bbaca7ad2f49299480dfaf8985495629,73,56.0,931.0,5.0
cf0e72cd9dd14734dfb607e82b2c6e34,7,47.0,1811.0,5.0
bdcdb9b54c9fffd92be39f5486f024d3,6,56.0,618.0,2.0
0074d27039e0e544878f12372d25939c,28,59.0,289.0,1.0
0b99965f2ff4341de50a35c5de70b02b,6,55.0,575.0,2.0
47c923882d980d401c0e4ca6d3653535,16,53.0,1190.0,1.0
35b620d07f97e6334796627b65a00706,47,57.0,385.0,1.0
61565f14ad2d162ef37ddc341349d358,45,44.0,221.0,1.0
00d7184f12c31e955199660692d26e3b,6,40.0,630.0,3.0
e762b2ef81da00c75ab96b120063aeec,10,53.0,650.0,2.0
612d42ca57c3ed3266dafdaf5b040d15,65,54.0,354.0,1.0
146e04690cb9622288a6f1c622ba2df1,33,21.0,286.0,1.0
b373c6aca5d8797843e5594415aa4383,73,46.0,232.0,1.0
8a9fb700ae2fbf6650096fd15ccf6e35,73,40.0,347.0,1.0
18b092cf260bfbd9cb067c68a19be5d2,65,46.0,359.0,1.0
711588e8be758dc6cb66d031d2db6612,19,47.0,905.0,4.0
0dbc5b979d8c99f38c3c9c912fc9fa6a,15,50.0,481.0,4.0
9aa8c6cbfa63bdd8d3b09c50df3655ac,38,58.0,549.0,3.0
94444cf7553d212de7a3290c7eeed248,20,59.0,405.0,1.0
bda80286f647f1f71b847c6457759c85,11,59.0,790.0,2.0
49ac73bc388e05633c15f47b1058e78d,7,53.0,1509.0,1.0
3ed4f465466245accdeac691ff8062bb,28,57.0,232.0,1.0
6d6aaa8dfe5c06a3db488445f08d5b53,7,53.0,821.0,1.0
dee543fec86ebc7bdbc0e2404b4f3117,10,60.0,1235.0,3.0
7dd0aa8d735f9ff675accbae01c37024,65,32.0,1001.0,2.0
c5d396bd9125bff346fcd31f128f4df5,69,35.0,581.0,1.0
a8e41571be503143e5b58e3dad74a022,37,46.0,1107.0,5.0
a4060e651110a277efa4633fd205ff90,7,52.0,703.0,1.0
82e1670b2b0720ec44a1a851e7dc0324,11,51.0,193.0,1.0
73eda575552be54ef53e1bfb42d0b9ef,33,24.0,32.0,4.0
e75a9529a387b2e0e52615f50d8aaee3,6,37.0,212.0,1.0
d676dbe410f6f07ec32b00c66624528b,33,54.0,664.0,1.0
525394603ee6bbecc9e4b9fff2c7eb7b,56,60.0,603.0,1.0
1cea8b772c6901d723e73b74579688f4,36,53.0,252.0,1.0
ce4b0627c44c10feec4d02c4d35c22f2,69,20.0,198.0,4.0
386efa95fcc42ce7a7000afb0df4c283,65,54.0,3272.0,2.0
588c863ea38c7e414506b68710c4befc,6,52.0,1950.0,3.0
aee4e693aa981f17d00109b5db368c0d,6,54.0,589.0,1.0
96aca0f3f5f28779c8a4395f422b6aba,69,32.0,503.0,1.0
21bceff9db6313d2f98aefca042f8bfc,29,33.0,247.0,1.0
03359b578cf72ec3524f57be73515bd6,38,63.0,265.0,6.0
aa95c4a035b2f4f74b5827be1443393c,71,40.0,802.0,6.0
0351677a6a53f4f51b24cf2988acfdcc,11,55.0,1332.0,1.0
dfad9876194f728695f1a51283ae7d28,7,60.0,918.0,1.0
22fd6abf6142401618f9e6609e94d7b0,71,56.0,119.0,1.0
02c653f0cdc77f9d0be45fa103dc3630,33,59.0,149.0,1.0
ccca71c7bb806cd4acf82c456b59549d,73,49.0,643.0,1.0
c812fc251d15b60a261676d32a50c8f0,27,38.0,1162.0,1.0
cba7b5606bdca7460f774e21c631ca26,69,57.0,898.0,1.0
bb517562fb8e8a2f1c5de0afa70418d8,2,30.0,271.0,2.0
680ffc2cfdb0ce9088870176e5215437,32,59.0,1757.0,2.0
ebbc38fcdee1974bbe56dc3755dcea59,,,,
f17f36ac05a93d24c2c0e714629a6e18,37,42.0,585.0,1.0
d4b50037f061f230fba6b8cf2f4f294d,37,58.0,620.0,3.0
fe8bfbf972cf3fdf1861e8bddb5e00df,36,53.0,473.0,4.0
7ac3fefae03aea3e6149e25af5dc73ad,69,59.0,186.0,1.0
b254c2fbb3c2dda9bf44da89d188ba12,19,47.0,776.0,1.0
ef881d63e1be43f260c21d0cfb10ff3c,69,41.0,1332.0,1.0
4dbc411287b5178a27d237d6339b1e2d,15,56.0,365.0,2.0
1608e0cc39cfc12f1338fde43429d45d,7,53.0,695.0,1.0
33a998eb237a97be04c03272d4a1fccf,6,63.0,360.0,3.0
08d6003c37a1b08a7dd52dd3c4961c35,28,39.0,130.0,1.0
58cfb272d5ccf8c15b1b97621fc0e6ac,40,55.0,1241.0,2.0
70b5e0bec58e389978297e72f969c37a,53,57.0,525.0,1.0
7ce842cf20160e56df5f8e7dd70e57e3,6,22.0,183.0,1.0
53eb9135f9eb9c21544975bf143472b3,38,52.0,2458.0,1.0
356cacb9ac841ec3a5fd8aead84c0ff5,11,28.0,203.0,2.0
a109016f9fc73aea25cb1f5c005c6133,73,56.0,830.0,1.0
874704f2c8e96ea62d553552b61d8fa6,65,56.0,1718.0,1.0
08910404b77c87210a0757b52442a59b,38,49.0,559.0,1.0
83d207e149857fc22dbd309b72772aef,33,53.0,288.0,1.0
fcb0e050a81764088f3c8403a4f7135f,28,35.0,457.0,2.0
8e0313d45db68008ebd10a774b4598f3,35,44.0,599.0,1.0
40126742405519bdea19e64fc38d9e00,73,59.0,695.0,6.0
c8c1e02e979fa25529704fec4a1b6b22,10,28.0,635.0,10.0
aebbeaa42fa9f2bbe11b1583e059344b,67,55.0,1548.0,4.0
6c49f85066cc8be1370c91eae4361f80,73,59.0,499.0,1.0
63cf57cb0eebef072746daab2dd91cf0,7,60.0,919.0,1.0
4aded7c5a803aaa8ea4439d3b6b0d02e,29,35.0,519.0,3.0
0cc5abd6063d3a10ae3318f3451cdfaf,28,60.0,298.0,1.0
f78db0af3e283c61b520021eec44e96a,28,47.0,1197.0,1.0
e49c89cea1759a5876a193a7778e6530,69,57.0,471.0,2.0
ec11360ccb3267b46d52844c06ea2624,11,52.0,1026.0,1.0
d5ba708b2ae3db5fbedf26687a556d96,38,35.0,538.0,1.0
d0980876acb3f06a852148109ec66664,6,55.0,444.0,1.0
1e82598564a3e47d0d8261d4674759b1,10,44.0,1131.0,2.0
d47e180a4a6ca7c214bee114927325f4,15,48.0,1341.0,2.0
e640c8218aab6a668bbd2c5602d7f60e,1,56.0,1857.0,3.0
9c0b05b368667d858c09148af0306ead,15,41.0,235.0,1.0
8641d67fbcceed5cfec5e6c50c87e36d,29,57.0,266.0,3.0
1263409f116d93ea7c9eda15d34e5bf8,10,37.0,798.0,3.0
f6f1fee559b27b286e16afdf88eaaedc,2,43.0,1300.0,4.0
1a5043f74cbe0e3db315770af45ed9d8,15,50.0,2020.0,2.0
e43b843ac97d093df96bb8b1c5b8815e,28,50.0,115.0,1.0
dcf6c8a7fd6733db2a5fadf5e53b4d34,28,43.0,491.0,2.0
cdf5673ba08a01d187f6f4a08733734a,31,50.0,281.0,1.0
927647b8c105a67bce2ef9d5cb049d3a,65,44.0,404.0,3.0
f3cb71b5f9d6d2a3e56b58102cdda7fc,65,50.0,1504.0,2.0
db9484da91d2c8476fc0d5a1e492320a,71,48.0,382.0,5.0
8af5edb5066b1966ad58501b606ca542,65,53.0,172.0,1.0
52b055fd99142e4c71804373c4efa862,11,37.0,93.0,1.0
c41043ae23a16677f3a7e282b3b0141f,11,51.0,300.0,3.0
887ebbfe552540ae3e85c56c44b239f8,33,34.0,128.0,1.0
3edd7b9ceba203155c1542c39e3d246a,28,56.0,517.0,1.0
07f96e9465fdc0931fb81faf8218c41b,11,50.0,607.0,1.0
bc5b417bfa3062534965284011bab065,6,56.0,296.0,3.0
6b62a95df35c384cabfb88a82488ded0,69,52.0,680.0,1.0
27cbde22902cf80338c31fd02b02c338,11,51.0,1224.0,2.0
14edb26f1000f949b5e46e4c50d3caa2,11,60.0,1956.0,3.0
76081a0b6ef6ffd5481bf47e9f620b8d,69,52.0,602.0,1.0
e25a712e446b80e7081d7df167607566,11,34.0,303.0,3.0
643437250fce96885e56dd05d3995f41,38,57.0,3923.0,4.0
f8b4da7c2813be4287a2810c46b8ef03,28,54.0,382.0,1.0
0f2921ff353ddbec67df3ae4ce1b6381,6,52.0,198.0,5.0
60f4b67e13166cae60376450070f3914,38,54.0,276.0,1.0
1289063a854c47aaef129c4b925e40f1,35,39.0,286.0,3.0
41cef68b0d62be2cf843c58674d8eb9e,31,60.0,133.0,1.0
9d572545cee5a86ff7f4a3b981883285,7,50.0,2436.0,1.0
742638ecc8c56910184dc8371aee0c62,69,23.0,130.0,1.0
f1a1caf9c42b0aac2e68e019945bf7ca,6,61.0,314.0,1.0
6b06eb6c6f01501e8c92b623cd4e2474,7,52.0,642.0,1.0
c76a66cb770208b2c1d2c6269bb4f8cf,69,55.0,1987.0,1.0
216320e482f44fd428ba5bb3dccb1334,69,36.0,827.0,1.0
2bb8316dd178c98a97c294543591b460,11,28.0,308.0,2.0
eaa9b885243959f59ddf2b21f4048c45,6,20.0,1703.0,2.0
423527efdc1917e441f19234a05b734b,14,51.0,752.0,2.0
126180be57d08fddb186ad8d04b94572,50,62.0,1171.0,2.0
09017c875560c2d150f73517fcc20a0c,9,37.0,212.0,1.0
41a078aeaebaef48a49e807ca14dffa2,18,43.0,746.0,4.0
494aa1ad181e803617ecd7a3cfa08519,10,37.0,512.0,1.0
ec5a2e7d2b2e45443a3498d7bf6679fa,18,36.0,254.0,1.0
0fc19e99f70830c67f51b4158af8282e,11,43.0,786.0,2.0
4e75d946139c27cc9844f05cd1887216,28,50.0,956.0,2.0
f3c3b10b9cb7ac8f19c2ed076e855b70,69,45.0,893.0,2.0
5c0b737258c5a3262826e3dd9c5a671b,14,63.0,1451.0,3.0
2a843087a042b0665d7ef6ca54e19159,6,52.0,250.0,1.0
68347f55d5c1dfda03f21799537eed06,73,58.0,695.0,6.0
cbb199241a00e90a988aac2c7843df62,28,54.0,123.0,2.0
42957c139bf99947659098e468d6fdab,11,60.0,606.0,1.0
aa9bce887e000e96390a9416c4340800,11,50.0,751.0,1.0
643aaae8f92fafc9296674c82eb72d11,69,53.0,484.0,1.0
600076501c7ff50c63938b487ae1a5d0,26,56.0,1973.0,6.0
24d5f9a8386ab27088ec03c1fbff7c75,28,44.0,510.0,2.0
926fa82531a24891c2647b0b0ae7a3cd,69,50.0,1234.0,1.0
11474b99f167b3e95fd0245bb3dc2bad,29,41.0,517.0,1.0
cf33aaf55e03bde1b04253902044dc95,2,52.0,123.0,2.0
b84d081077c24714c85060bc9537c77f,2,41.0,702.0,3.0
0e194ddc3d0287b954bc9d8048bb098a,33,36.0,73.0,1.0
b8385e8cc68b9017644b38b25d838ae0,7,59.0,1153.0,4.0
26bc353f8a0cc05c8d109d453fda95fe,38,56.0,509.0,3.0
18d40f018498c6b5db74bf9dc99e24c7,2,59.0,2382.0,3.0
3aca56224fa3e3b524748ec5ff7824d8,69,27.0,383.0,3.0
4d37e2f91f76c9250f3b80a03258acb0,7,60.0,919.0,1.0
f658db6f0daee3d8057af9e48cebe89f,38,42.0,1440.0,2.0
5d051491f845a962768dbda6c822af5f,11,40.0,163.0,2.0
eed80184666c8acad239212839d0bb30,27,26.0,2857.0,1.0
04547a5f298f32c65d665c23935f558c,28,58.0,444.0,2.0
a32c0d7235fc459b0b39eb58ba0cc905,73,59.0,703.0,6.0
0767fb24db3fb6a6a67b2de3d17cced2,6,54.0,468.0,5.0
4455c0488b2afa71fa6ea98e28153a49,73,56.0,1068.0,4.0
64831b05013a73a33f229773d43a287d,7,55.0,451.0,1.0
87c5c6c69043c9eb7836199c200ea3be,28,59.0,367.0,2.0
d46eb0076071027d05bb72e2daf4a916,,,,
299889fb920765a0cac7400457c4625a,69,52.0,753.0,1.0
6ad9dd22ff1a386b577093141ef8a629,7,36.0,280.0,1.0
267d980e6107579e72c2f1c513a63f38,14,56.0,322.0,2.0
6b12328bd161cda08ff05c857a40e721,27,53.0,1876.0,5.0
fa748644f0953c2172522fb9f26fe364,10,40.0,478.0,1.0
0f7071aecf4a052fadb9473c7c4e2420,11,42.0,927.0,1.0
db0818ae60d6aba7a82822b393557cfd,33,59.0,543.0,6.0
f0655289aeabb6d7019e4520c295c53c,26,59.0,416.0,1.0
8d750ec200483059eecfe87b891eb61a,6,63.0,516.0,2.0
3652998acab718776a759abbc9553136,65,20.0,609.0,1.0
ac7cd10e60923a78895460a079e8cdc5,11,32.0,224.0,1.0
2999a1b22f350c28ddbe4782ca6e5972,69,30.0,815.0,1.0
27c36202118501870afb178756ee79a8,6,60.0,1683.0,1.0
4dee2207c36853547c7be1da02256dce,,,,
1d54465e44bbe45a31fc69bcdea4f41e,37,53.0,413.0,1.0
